file,actor,gender,emotion,label,intensity,statement,repetition,of_found
01-01-04-01-02-01-07.mp4,7,male,Sad,3,1,2,1,True
01-01-04-01-02-02-07.mp4,7,male,Sad,3,1,2,2,True
01-01-04-02-01-01-07.mp4,7,male,Sad,3,2,1,1,True
01-01-04-02-01-02-07.mp4,7,male,Sad,3,2,1,2,True
01-01-04-02-02-01-07.mp4,7,male,Sad,3,2,2,1,True
01-01-04-02-02-02-07.mp4,7,male,Sad,3,2,2,2,True
01-01-05-01-01-01-07.mp4,7,male,Angry,4,1,1,1,True
01-01-05-01-01-02-07.mp4,7,male,Angry,4,1,1,2,True
01-01-05-01-02-01-07.mp4,7,male,Angry,4,1,2,1,True
01-01-05-01-02-02-07.mp4,7,male,Angry,4,1,2,2,True
01-01-05-02-01-01-07.mp4,7,male,Angry,4,2,1,1,True
01-01-05-02-01-02-07.mp4,7,male,Angry,4,2,1,2,True
01-01-05-02-02-01-07.mp4,7,male,Angry,4,2,2,1,True
01-01-05-02-02-02-07.mp4,7,male,Angry,4,2,2,2,True
01-01-06-01-01-01-07.mp4,7,male,Fearful,5,1,1,1,True
01-01-06-01-01-02-07.mp4,7,male,Fearful,5,1,1,2,True
01-01-06-01-02-01-07.mp4,7,male,Fearful,5,1,2,1,True
01-01-06-01-02-02-07.mp4,7,male,Fearful,5,1,2,2,True
01-01-06-02-01-01-07.mp4,7,male,Fearful,5,2,1,1,True
01-01-06-02-01-02-07.mp4,7,male,Fearful,5,2,1,2,True
01-01-06-02-02-01-07.mp4,7,male,Fearful,5,2,2,1,True
01-01-06-02-02-02-07.mp4,7,male,Fearful,5,2,2,2,True
01-01-07-01-01-01-07.mp4,7,male,Disgust,6,1,1,1,True
01-01-07-01-01-02-07.mp4,7,male,Disgust,6,1,1,2,True
01-01-07-01-02-01-07.mp4,7,male,Disgust,6,1,2,1,True
01-01-07-01-02-02-07.mp4,7,male,Disgust,6,1,2,2,True
01-01-07-02-01-01-07.mp4,7,male,Disgust,6,2,1,1,True
01-01-07-02-01-02-07.mp4,7,male,Disgust,6,2,1,2,True
01-01-07-02-02-01-07.mp4,7,male,Disgust,6,2,2,1,True
01-01-07-02-02-02-07.mp4,7,male,Disgust,6,2,2,2,True
01-01-08-01-01-01-07.mp4,7,male,Surprised,7,1,1,1,True
01-01-08-01-01-02-07.mp4,7,male,Surprised,7,1,1,2,True
01-01-08-01-02-01-07.mp4,7,male,Surprised,7,1,2,1,True
01-01-08-01-02-02-07.mp4,7,male,Surprised,7,1,2,2,True
01-01-08-02-01-01-07.mp4,7,male,Surprised,7,2,1,1,True
01-01-08-02-01-02-07.mp4,7,male,Surprised,7,2,1,2,True
01-01-08-02-02-01-07.mp4,7,male,Surprised,7,2,2,1,True
01-01-08-02-02-02-07.mp4,7,male,Surprised,7,2,2,2,True
01-01-01-01-01-01-08.mp4,8,female,Neutral,0,1,1,1,True
01-01-01-01-01-02-08.mp4,8,female,Neutral,0,1,1,2,True
01-01-01-01-02-01-08.mp4,8,female,Neutral,0,1,2,1,True
01-01-01-01-02-02-08.mp4,8,female,Neutral,0,1,2,2,True
01-01-02-01-01-01-08.mp4,8,female,Calm,1,1,1,1,True
01-01-02-01-01-02-08.mp4,8,female,Calm,1,1,1,2,True
01-01-02-01-02-01-08.mp4,8,female,Calm,1,1,2,1,True
01-01-02-01-02-02-08.mp4,8,female,Calm,1,1,2,2,True
01-01-02-02-01-01-08.mp4,8,female,Calm,1,2,1,1,True
01-01-02-02-01-02-08.mp4,8,female,Calm,1,2,1,2,True
01-01-02-02-02-01-08.mp4,8,female,Calm,1,2,2,1,True
01-01-02-02-02-02-08.mp4,8,female,Calm,1,2,2,2,True
01-01-03-01-01-01-08.mp4,8,female,Happy,2,1,1,1,True
01-01-03-01-01-02-08.mp4,8,female,Happy,2,1,1,2,True
01-01-03-01-02-01-08.mp4,8,female,Happy,2,1,2,1,True
01-01-03-01-02-02-08.mp4,8,female,Happy,2,1,2,2,True
01-01-03-02-01-01-08.mp4,8,female,Happy,2,2,1,1,True
01-01-03-02-01-02-08.mp4,8,female,Happy,2,2,1,2,True
01-01-03-02-02-01-08.mp4,8,female,Happy,2,2,2,1,True
01-01-03-02-02-02-08.mp4,8,female,Happy,2,2,2,2,True
01-01-04-01-01-01-08.mp4,8,female,Sad,3,1,1,1,True
01-01-04-01-01-02-08.mp4,8,female,Sad,3,1,1,2,True
01-01-04-01-02-01-08.mp4,8,female,Sad,3,1,2,1,True
01-01-04-01-02-02-08.mp4,8,female,Sad,3,1,2,2,True
01-01-04-02-01-01-08.mp4,8,female,Sad,3,2,1,1,True
01-01-04-02-01-02-08.mp4,8,female,Sad,3,2,1,2,True
01-01-04-02-02-01-08.mp4,8,female,Sad,3,2,2,1,True
01-01-04-02-02-02-08.mp4,8,female,Sad,3,2,2,2,True
01-01-05-01-01-01-08.mp4,8,female,Angry,4,1,1,1,True
01-01-05-01-01-02-08.mp4,8,female,Angry,4,1,1,2,True
01-01-05-01-02-01-08.mp4,8,female,Angry,4,1,2,1,True
01-01-05-01-02-02-08.mp4,8,female,Angry,4,1,2,2,True
01-01-05-02-01-01-08.mp4,8,female,Angry,4,2,1,1,True
01-01-05-02-01-02-08.mp4,8,female,Angry,4,2,1,2,True
01-01-05-02-02-01-08.mp4,8,female,Angry,4,2,2,1,True
01-01-05-02-02-02-08.mp4,8,female,Angry,4,2,2,2,True
01-01-06-01-01-01-08.mp4,8,female,Fearful,5,1,1,1,True
01-01-06-01-01-02-08.mp4,8,female,Fearful,5,1,1,2,True
01-01-06-01-02-01-08.mp4,8,female,Fearful,5,1,2,1,True
01-01-06-01-02-02-08.mp4,8,female,Fearful,5,1,2,2,True
01-01-06-02-01-01-08.mp4,8,female,Fearful,5,2,1,1,True
01-01-06-02-01-02-08.mp4,8,female,Fearful,5,2,1,2,True
01-01-06-02-02-01-08.mp4,8,female,Fearful,5,2,2,1,True
01-01-06-02-02-02-08.mp4,8,female,Fearful,5,2,2,2,True
01-01-07-01-01-01-08.mp4,8,female,Disgust,6,1,1,1,True
01-01-07-01-01-02-08.mp4,8,female,Disgust,6,1,1,2,True
01-01-07-01-02-01-08.mp4,8,female,Disgust,6,1,2,1,True
01-01-07-01-02-02-08.mp4,8,female,Disgust,6,1,2,2,True
01-01-07-02-01-01-08.mp4,8,female,Disgust,6,2,1,1,True
01-01-07-02-01-02-08.mp4,8,female,Disgust,6,2,1,2,True
01-01-07-02-02-01-08.mp4,8,female,Disgust,6,2,2,1,True
01-01-07-02-02-02-08.mp4,8,female,Disgust,6,2,2,2,True
01-01-08-01-01-01-08.mp4,8,female,Surprised,7,1,1,1,True
01-01-08-01-01-02-08.mp4,8,female,Surprised,7,1,1,2,True
01-01-08-01-02-01-08.mp4,8,female,Surprised,7,1,2,1,True
01-01-08-01-02-02-08.mp4,8,female,Surprised,7,1,2,2,True
01-01-08-02-01-01-08.mp4,8,female,Surprised,7,2,1,1,True
01-01-08-02-01-02-08.mp4,8,female,Surprised,7,2,1,2,True
01-01-08-02-02-01-08.mp4,8,female,Surprised,7,2,2,1,True
01-01-08-02-02-02-08.mp4,8,female,Surprised,7,2,2,2,True
01-01-01-01-01-01-09.mp4,9,male,Neutral,0,1,1,1,True
01-01-01-01-01-02-09.mp4,9,male,Neutral,0,1,1,2,True
01-01-01-01-02-01-09.mp4,9,male,Neutral,0,1,2,1,True
01-01-01-01-02-02-09.mp4,9,male,Neutral,0,1,2,2,True
01-01-02-01-01-01-09.mp4,9,male,Calm,1,1,1,1,True
01-01-02-01-01-02-09.mp4,9,male,Calm,1,1,1,2,True
01-01-02-01-02-01-09.mp4,9,male,Calm,1,1,2,1,True
01-01-02-01-02-02-09.mp4,9,male,Calm,1,1,2,2,True
01-01-02-02-01-01-09.mp4,9,male,Calm,1,2,1,1,True
01-01-02-02-01-02-09.mp4,9,male,Calm,1,2,1,2,True
01-01-02-02-02-01-09.mp4,9,male,Calm,1,2,2,1,True
01-01-02-02-02-02-09.mp4,9,male,Calm,1,2,2,2,True
01-01-03-01-01-01-09.mp4,9,male,Happy,2,1,1,1,True
01-01-03-01-01-02-09.mp4,9,male,Happy,2,1,1,2,True
01-01-03-01-02-01-09.mp4,9,male,Happy,2,1,2,1,True
01-01-03-01-02-02-09.mp4,9,male,Happy,2,1,2,2,True
01-01-03-02-01-01-09.mp4,9,male,Happy,2,2,1,1,True
01-01-03-02-01-02-09.mp4,9,male,Happy,2,2,1,2,True
01-01-03-02-02-01-09.mp4,9,male,Happy,2,2,2,1,True
01-01-03-02-02-02-09.mp4,9,male,Happy,2,2,2,2,True
01-01-04-01-01-01-09.mp4,9,male,Sad,3,1,1,1,True
01-01-04-01-01-02-09.mp4,9,male,Sad,3,1,1,2,True
01-01-04-01-02-01-09.mp4,9,male,Sad,3,1,2,1,True
01-01-04-01-02-02-09.mp4,9,male,Sad,3,1,2,2,True
01-01-04-02-01-01-09.mp4,9,male,Sad,3,2,1,1,True
01-01-04-02-01-02-09.mp4,9,male,Sad,3,2,1,2,True
01-01-04-02-02-01-09.mp4,9,male,Sad,3,2,2,1,True
01-01-04-02-02-02-09.mp4,9,male,Sad,3,2,2,2,True
01-01-05-01-01-01-09.mp4,9,male,Angry,4,1,1,1,True
01-01-05-01-01-02-09.mp4,9,male,Angry,4,1,1,2,True
01-01-05-01-02-01-09.mp4,9,male,Angry,4,1,2,1,True
01-01-05-01-02-02-09.mp4,9,male,Angry,4,1,2,2,True
01-01-05-02-01-01-09.mp4,9,male,Angry,4,2,1,1,True
01-01-05-02-01-02-09.mp4,9,male,Angry,4,2,1,2,True
01-01-05-02-02-01-09.mp4,9,male,Angry,4,2,2,1,True
01-01-05-02-02-02-09.mp4,9,male,Angry,4,2,2,2,True
01-01-06-01-01-01-09.mp4,9,male,Fearful,5,1,1,1,True
01-01-06-01-01-02-09.mp4,9,male,Fearful,5,1,1,2,True
01-01-06-01-02-01-09.mp4,9,male,Fearful,5,1,2,1,True
01-01-06-01-02-02-09.mp4,9,male,Fearful,5,1,2,2,True
01-01-06-02-01-01-09.mp4,9,male,Fearful,5,2,1,1,True
01-01-06-02-01-02-09.mp4,9,male,Fearful,5,2,1,2,True
01-01-06-02-02-01-09.mp4,9,male,Fearful,5,2,2,1,True
01-01-06-02-02-02-09.mp4,9,male,Fearful,5,2,2,2,True
01-01-07-01-01-01-09.mp4,9,male,Disgust,6,1,1,1,True
01-01-07-01-01-02-09.mp4,9,male,Disgust,6,1,1,2,True
01-01-07-01-02-01-09.mp4,9,male,Disgust,6,1,2,1,True
01-01-07-01-02-02-09.mp4,9,male,Disgust,6,1,2,2,True
01-01-07-02-01-01-09.mp4,9,male,Disgust,6,2,1,1,True
01-01-07-02-01-02-09.mp4,9,male,Disgust,6,2,1,2,True
01-01-07-02-02-01-09.mp4,9,male,Disgust,6,2,2,1,True
01-01-07-02-02-02-09.mp4,9,male,Disgust,6,2,2,2,True
01-01-08-01-01-01-09.mp4,9,male,Surprised,7,1,1,1,True
01-01-08-01-01-02-09.mp4,9,male,Surprised,7,1,1,2,True
01-01-08-01-02-01-09.mp4,9,male,Surprised,7,1,2,1,True
01-01-08-01-02-02-09.mp4,9,male,Surprised,7,1,2,2,True
01-01-08-02-01-01-09.mp4,9,male,Surprised,7,2,1,1,True
01-01-08-02-01-02-09.mp4,9,male,Surprised,7,2,1,2,True
01-01-08-02-02-01-09.mp4,9,male,Surprised,7,2,2,1,True
01-01-08-02-02-02-09.mp4,9,male,Surprised,7,2,2,2,True
01-01-01-01-01-01-10.mp4,10,female,Neutral,0,1,1,1,True
01-01-01-01-01-02-10.mp4,10,female,Neutral,0,1,1,2,True
01-01-01-01-02-01-10.mp4,10,female,Neutral,0,1,2,1,True
01-01-01-01-02-02-10.mp4,10,female,Neutral,0,1,2,2,True
01-01-02-01-01-01-10.mp4,10,female,Calm,1,1,1,1,True
01-01-02-01-01-02-10.mp4,10,female,Calm,1,1,1,2,True
01-01-02-01-02-01-10.mp4,10,female,Calm,1,1,2,1,True
01-01-02-01-02-02-10.mp4,10,female,Calm,1,1,2,2,True
01-01-02-02-01-01-10.mp4,10,female,Calm,1,2,1,1,True
01-01-02-02-01-02-10.mp4,10,female,Calm,1,2,1,2,True
01-01-02-02-02-01-10.mp4,10,female,Calm,1,2,2,1,True
01-01-02-02-02-02-10.mp4,10,female,Calm,1,2,2,2,True
01-01-03-01-01-01-10.mp4,10,female,Happy,2,1,1,1,True
01-01-03-01-01-02-10.mp4,10,female,Happy,2,1,1,2,True
01-01-03-01-02-01-10.mp4,10,female,Happy,2,1,2,1,True
01-01-03-01-02-02-10.mp4,10,female,Happy,2,1,2,2,True
01-01-03-02-01-01-10.mp4,10,female,Happy,2,2,1,1,True
01-01-03-02-01-02-10.mp4,10,female,Happy,2,2,1,2,True
01-01-03-02-02-01-10.mp4,10,female,Happy,2,2,2,1,True
01-01-03-02-02-02-10.mp4,10,female,Happy,2,2,2,2,True
01-01-04-01-01-01-10.mp4,10,female,Sad,3,1,1,1,True
01-01-04-01-01-02-10.mp4,10,female,Sad,3,1,1,2,True
01-01-04-01-02-01-10.mp4,10,female,Sad,3,1,2,1,True
01-01-04-01-02-02-10.mp4,10,female,Sad,3,1,2,2,True
01-01-04-02-01-01-10.mp4,10,female,Sad,3,2,1,1,True
01-01-04-02-01-02-10.mp4,10,female,Sad,3,2,1,2,True
01-01-04-02-02-01-10.mp4,10,female,Sad,3,2,2,1,True
01-01-04-02-02-02-10.mp4,10,female,Sad,3,2,2,2,True
01-01-05-01-01-01-10.mp4,10,female,Angry,4,1,1,1,True
01-01-05-01-01-02-10.mp4,10,female,Angry,4,1,1,2,True
01-01-05-01-02-01-10.mp4,10,female,Angry,4,1,2,1,True
01-01-05-01-02-02-10.mp4,10,female,Angry,4,1,2,2,True
01-01-05-02-01-01-10.mp4,10,female,Angry,4,2,1,1,True
01-01-05-02-01-02-10.mp4,10,female,Angry,4,2,1,2,True
01-01-05-02-02-01-10.mp4,10,female,Angry,4,2,2,1,True
01-01-05-02-02-02-10.mp4,10,female,Angry,4,2,2,2,True
01-01-06-01-01-01-10.mp4,10,female,Fearful,5,1,1,1,True
01-01-06-01-01-02-10.mp4,10,female,Fearful,5,1,1,2,True
01-01-06-01-02-01-10.mp4,10,female,Fearful,5,1,2,1,True
01-01-06-01-02-02-10.mp4,10,female,Fearful,5,1,2,2,True
01-01-06-02-01-01-10.mp4,10,female,Fearful,5,2,1,1,True
01-01-06-02-01-02-10.mp4,10,female,Fearful,5,2,1,2,True
01-01-06-02-02-01-10.mp4,10,female,Fearful,5,2,2,1,True
01-01-06-02-02-02-10.mp4,10,female,Fearful,5,2,2,2,True
01-01-07-01-01-01-10.mp4,10,female,Disgust,6,1,1,1,True
01-01-07-01-01-02-10.mp4,10,female,Disgust,6,1,1,2,True
01-01-07-01-02-01-10.mp4,10,female,Disgust,6,1,2,1,True
01-01-07-01-02-02-10.mp4,10,female,Disgust,6,1,2,2,True
01-01-07-02-01-01-10.mp4,10,female,Disgust,6,2,1,1,True
01-01-07-02-01-02-10.mp4,10,female,Disgust,6,2,1,2,True
01-01-07-02-02-01-10.mp4,10,female,Disgust,6,2,2,1,True
01-01-07-02-02-02-10.mp4,10,female,Disgust,6,2,2,2,True
01-01-08-01-01-01-10.mp4,10,female,Surprised,7,1,1,1,True
01-01-08-01-01-02-10.mp4,10,female,Surprised,7,1,1,2,True
01-01-08-01-02-01-10.mp4,10,female,Surprised,7,1,2,1,True
01-01-08-01-02-02-10.mp4,10,female,Surprised,7,1,2,2,True
01-01-08-02-01-01-10.mp4,10,female,Surprised,7,2,1,1,True
01-01-08-02-01-02-10.mp4,10,female,Surprised,7,2,1,2,True
01-01-08-02-02-01-10.mp4,10,female,Surprised,7,2,2,1,True
01-01-08-02-02-02-10.mp4,10,female,Surprised,7,2,2,2,True
01-01-01-01-01-01-11.mp4,11,male,Neutral,0,1,1,1,True
01-01-01-01-01-02-11.mp4,11,male,Neutral,0,1,1,2,True
01-01-01-01-02-01-11.mp4,11,male,Neutral,0,1,2,1,True
01-01-01-01-02-02-11.mp4,11,male,Neutral,0,1,2,2,True
01-01-02-01-01-01-11.mp4,11,male,Calm,1,1,1,1,True
01-01-02-01-01-02-11.mp4,11,male,Calm,1,1,1,2,True
01-01-02-01-02-01-11.mp4,11,male,Calm,1,1,2,1,True
01-01-02-01-02-02-11.mp4,11,male,Calm,1,1,2,2,True
01-01-02-02-01-01-11.mp4,11,male,Calm,1,2,1,1,True
01-01-02-02-01-02-11.mp4,11,male,Calm,1,2,1,2,True
01-01-02-02-02-01-11.mp4,11,male,Calm,1,2,2,1,True
01-01-02-02-02-02-11.mp4,11,male,Calm,1,2,2,2,True
01-01-03-01-01-01-11.mp4,11,male,Happy,2,1,1,1,True
01-01-03-01-01-02-11.mp4,11,male,Happy,2,1,1,2,True
01-01-03-01-02-01-11.mp4,11,male,Happy,2,1,2,1,True
01-01-03-01-02-02-11.mp4,11,male,Happy,2,1,2,2,True
01-01-03-02-01-01-11.mp4,11,male,Happy,2,2,1,1,True
01-01-03-02-01-02-11.mp4,11,male,Happy,2,2,1,2,True
01-01-03-02-02-01-11.mp4,11,male,Happy,2,2,2,1,True
01-01-03-02-02-02-11.mp4,11,male,Happy,2,2,2,2,True
01-01-04-01-01-01-11.mp4,11,male,Sad,3,1,1,1,True
01-01-04-01-01-02-11.mp4,11,male,Sad,3,1,1,2,True
01-01-04-01-02-01-11.mp4,11,male,Sad,3,1,2,1,True
01-01-04-01-02-02-11.mp4,11,male,Sad,3,1,2,2,True
01-01-04-02-01-01-11.mp4,11,male,Sad,3,2,1,1,True
01-01-04-02-01-02-11.mp4,11,male,Sad,3,2,1,2,True
01-01-04-02-02-01-11.mp4,11,male,Sad,3,2,2,1,True
01-01-04-02-02-02-11.mp4,11,male,Sad,3,2,2,2,True
01-01-05-01-01-01-11.mp4,11,male,Angry,4,1,1,1,True
01-01-05-01-01-02-11.mp4,11,male,Angry,4,1,1,2,True
01-01-05-01-02-01-11.mp4,11,male,Angry,4,1,2,1,True
01-01-05-01-02-02-11.mp4,11,male,Angry,4,1,2,2,True
01-01-05-02-01-01-11.mp4,11,male,Angry,4,2,1,1,True
01-01-05-02-01-02-11.mp4,11,male,Angry,4,2,1,2,True
01-01-05-02-02-01-11.mp4,11,male,Angry,4,2,2,1,True
01-01-05-02-02-02-11.mp4,11,male,Angry,4,2,2,2,True
01-01-06-01-01-01-11.mp4,11,male,Fearful,5,1,1,1,True
01-01-06-01-01-02-11.mp4,11,male,Fearful,5,1,1,2,True
01-01-06-01-02-01-11.mp4,11,male,Fearful,5,1,2,1,True
01-01-06-01-02-02-11.mp4,11,male,Fearful,5,1,2,2,True
01-01-06-02-01-01-11.mp4,11,male,Fearful,5,2,1,1,True
01-01-06-02-01-02-11.mp4,11,male,Fearful,5,2,1,2,True
01-01-06-02-02-01-11.mp4,11,male,Fearful,5,2,2,1,True
01-01-06-02-02-02-11.mp4,11,male,Fearful,5,2,2,2,True
01-01-07-01-01-01-11.mp4,11,male,Disgust,6,1,1,1,True
01-01-07-01-01-02-11.mp4,11,male,Disgust,6,1,1,2,True
01-01-07-01-02-01-11.mp4,11,male,Disgust,6,1,2,1,True
01-01-07-01-02-02-11.mp4,11,male,Disgust,6,1,2,2,True
01-01-07-02-01-01-11.mp4,11,male,Disgust,6,2,1,1,True
01-01-07-02-01-02-11.mp4,11,male,Disgust,6,2,1,2,True
01-01-07-02-02-01-11.mp4,11,male,Disgust,6,2,2,1,True
01-01-07-02-02-02-11.mp4,11,male,Disgust,6,2,2,2,True
01-01-08-01-01-01-11.mp4,11,male,Surprised,7,1,1,1,True
01-01-08-01-01-02-11.mp4,11,male,Surprised,7,1,1,2,True
01-01-08-01-02-01-11.mp4,11,male,Surprised,7,1,2,1,True
01-01-08-01-02-02-11.mp4,11,male,Surprised,7,1,2,2,True
01-01-08-02-01-01-11.mp4,11,male,Surprised,7,2,1,1,True
01-01-08-02-01-02-11.mp4,11,male,Surprised,7,2,1,2,True
01-01-08-02-02-01-11.mp4,11,male,Surprised,7,2,2,1,True
01-01-08-02-02-02-11.mp4,11,male,Surprised,7,2,2,2,True
01-01-01-01-01-01-12.mp4,12,female,Neutral,0,1,1,1,True
01-01-01-01-01-02-12.mp4,12,female,Neutral,0,1,1,2,True
01-01-01-01-02-01-12.mp4,12,female,Neutral,0,1,2,1,True
01-01-01-01-02-02-12.mp4,12,female,Neutral,0,1,2,2,True
01-01-02-01-01-01-12.mp4,12,female,Calm,1,1,1,1,True
01-01-02-01-01-02-12.mp4,12,female,Calm,1,1,1,2,True
01-01-02-01-02-01-12.mp4,12,female,Calm,1,1,2,1,True
01-01-02-01-02-02-12.mp4,12,female,Calm,1,1,2,2,True
01-01-02-02-01-01-12.mp4,12,female,Calm,1,2,1,1,True
01-01-02-02-01-02-12.mp4,12,female,Calm,1,2,1,2,True
01-01-02-02-02-01-12.mp4,12,female,Calm,1,2,2,1,True
01-01-02-02-02-02-12.mp4,12,female,Calm,1,2,2,2,True
01-01-03-01-01-01-12.mp4,12,female,Happy,2,1,1,1,True
01-01-03-01-01-02-12.mp4,12,female,Happy,2,1,1,2,True
01-01-03-01-02-01-12.mp4,12,female,Happy,2,1,2,1,True
01-01-03-01-02-02-12.mp4,12,female,Happy,2,1,2,2,True
01-01-03-02-01-01-12.mp4,12,female,Happy,2,2,1,1,True
01-01-03-02-01-02-12.mp4,12,female,Happy,2,2,1,2,True
01-01-03-02-02-01-12.mp4,12,female,Happy,2,2,2,1,True
01-01-03-02-02-02-12.mp4,12,female,Happy,2,2,2,2,True
01-01-04-01-01-01-12.mp4,12,female,Sad,3,1,1,1,True
01-01-04-01-01-02-12.mp4,12,female,Sad,3,1,1,2,True
01-01-04-01-02-01-12.mp4,12,female,Sad,3,1,2,1,True
01-01-04-01-02-02-12.mp4,12,female,Sad,3,1,2,2,True
01-01-04-02-01-01-12.mp4,12,female,Sad,3,2,1,1,True
01-01-04-02-01-02-12.mp4,12,female,Sad,3,2,1,2,True
01-01-04-02-02-01-12.mp4,12,female,Sad,3,2,2,1,True
01-01-04-02-02-02-12.mp4,12,female,Sad,3,2,2,2,True
01-01-05-01-01-01-12.mp4,12,female,Angry,4,1,1,1,True
01-01-05-01-01-02-12.mp4,12,female,Angry,4,1,1,2,True
01-01-05-01-02-01-12.mp4,12,female,Angry,4,1,2,1,True
01-01-05-01-02-02-12.mp4,12,female,Angry,4,1,2,2,True
01-01-05-02-01-01-12.mp4,12,female,Angry,4,2,1,1,True
01-01-05-02-01-02-12.mp4,12,female,Angry,4,2,1,2,True
01-01-05-02-02-01-12.mp4,12,female,Angry,4,2,2,1,True
01-01-05-02-02-02-12.mp4,12,female,Angry,4,2,2,2,True
01-01-06-01-01-01-12.mp4,12,female,Fearful,5,1,1,1,True
01-01-06-01-01-02-12.mp4,12,female,Fearful,5,1,1,2,True
01-01-06-01-02-01-12.mp4,12,female,Fearful,5,1,2,1,True
01-01-06-01-02-02-12.mp4,12,female,Fearful,5,1,2,2,True
01-01-06-02-01-01-12.mp4,12,female,Fearful,5,2,1,1,True
01-01-06-02-01-02-12.mp4,12,female,Fearful,5,2,1,2,True
01-01-06-02-02-01-12.mp4,12,female,Fearful,5,2,2,1,True
01-01-06-02-02-02-12.mp4,12,female,Fearful,5,2,2,2,True
01-01-07-01-01-01-12.mp4,12,female,Disgust,6,1,1,1,True
01-01-07-01-01-02-12.mp4,12,female,Disgust,6,1,1,2,True
01-01-07-01-02-01-12.mp4,12,female,Disgust,6,1,2,1,True
01-01-07-01-02-02-12.mp4,12,female,Disgust,6,1,2,2,True
01-01-07-02-01-01-12.mp4,12,female,Disgust,6,2,1,1,True
01-01-07-02-01-02-12.mp4,12,female,Disgust,6,2,1,2,True
01-01-07-02-02-01-12.mp4,12,female,Disgust,6,2,2,1,True
01-01-07-02-02-02-12.mp4,12,female,Disgust,6,2,2,2,True
01-01-08-01-01-01-12.mp4,12,female,Surprised,7,1,1,1,True
01-01-08-01-01-02-12.mp4,12,female,Surprised,7,1,1,2,True
01-01-08-01-02-01-12.mp4,12,female,Surprised,7,1,2,1,True
01-01-08-01-02-02-12.mp4,12,female,Surprised,7,1,2,2,True
01-01-08-02-01-01-12.mp4,12,female,Surprised,7,2,1,1,True
01-01-08-02-01-02-12.mp4,12,female,Surprised,7,2,1,2,True
01-01-08-02-02-01-12.mp4,12,female,Surprised,7,2,2,1,True
01-01-08-02-02-02-12.mp4,12,female,Surprised,7,2,2,2,True
01-01-01-01-01-01-13.mp4,13,male,Neutral,0,1,1,1,True
01-01-01-01-01-02-13.mp4,13,male,Neutral,0,1,1,2,True
01-01-01-01-02-01-13.mp4,13,male,Neutral,0,1,2,1,True
01-01-01-01-02-02-13.mp4,13,male,Neutral,0,1,2,2,True
01-01-02-01-01-01-13.mp4,13,male,Calm,1,1,1,1,True
01-01-02-01-01-02-13.mp4,13,male,Calm,1,1,1,2,True
01-01-02-01-02-01-13.mp4,13,male,Calm,1,1,2,1,True
01-01-02-01-02-02-13.mp4,13,male,Calm,1,1,2,2,True
01-01-02-02-01-01-13.mp4,13,male,Calm,1,2,1,1,True
01-01-02-02-01-02-13.mp4,13,male,Calm,1,2,1,2,True
01-01-02-02-02-01-13.mp4,13,male,Calm,1,2,2,1,True
01-01-02-02-02-02-13.mp4,13,male,Calm,1,2,2,2,True
01-01-03-01-01-01-13.mp4,13,male,Happy,2,1,1,1,True
01-01-03-01-01-02-13.mp4,13,male,Happy,2,1,1,2,True
01-01-03-01-02-01-13.mp4,13,male,Happy,2,1,2,1,True
01-01-03-01-02-02-13.mp4,13,male,Happy,2,1,2,2,True
01-01-03-02-01-01-13.mp4,13,male,Happy,2,2,1,1,True
01-01-03-02-01-02-13.mp4,13,male,Happy,2,2,1,2,True
01-01-03-02-02-01-13.mp4,13,male,Happy,2,2,2,1,True
01-01-03-02-02-02-13.mp4,13,male,Happy,2,2,2,2,True
01-01-04-01-01-01-13.mp4,13,male,Sad,3,1,1,1,True
01-01-04-01-01-02-13.mp4,13,male,Sad,3,1,1,2,True
01-01-04-01-02-01-13.mp4,13,male,Sad,3,1,2,1,True
01-01-04-01-02-02-13.mp4,13,male,Sad,3,1,2,2,True
01-01-04-02-01-01-13.mp4,13,male,Sad,3,2,1,1,True
01-01-04-02-01-02-13.mp4,13,male,Sad,3,2,1,2,True
01-01-04-02-02-01-13.mp4,13,male,Sad,3,2,2,1,True
01-01-04-02-02-02-13.mp4,13,male,Sad,3,2,2,2,True
01-01-05-01-01-01-13.mp4,13,male,Angry,4,1,1,1,True
01-01-05-01-01-02-13.mp4,13,male,Angry,4,1,1,2,True
01-01-05-01-02-01-13.mp4,13,male,Angry,4,1,2,1,True
01-01-05-01-02-02-13.mp4,13,male,Angry,4,1,2,2,True
01-01-05-02-01-01-13.mp4,13,male,Angry,4,2,1,1,True
01-01-05-02-01-02-13.mp4,13,male,Angry,4,2,1,2,True
01-01-05-02-02-01-13.mp4,13,male,Angry,4,2,2,1,True
01-01-05-02-02-02-13.mp4,13,male,Angry,4,2,2,2,True
01-01-06-01-01-01-13.mp4,13,male,Fearful,5,1,1,1,True
01-01-06-01-01-02-13.mp4,13,male,Fearful,5,1,1,2,True
01-01-06-01-02-01-13.mp4,13,male,Fearful,5,1,2,1,True
01-01-06-01-02-02-13.mp4,13,male,Fearful,5,1,2,2,True
01-01-06-02-01-01-13.mp4,13,male,Fearful,5,2,1,1,True
01-01-06-02-01-02-13.mp4,13,male,Fearful,5,2,1,2,True
01-01-06-02-02-01-13.mp4,13,male,Fearful,5,2,2,1,True
01-01-06-02-02-02-13.mp4,13,male,Fearful,5,2,2,2,True
01-01-07-01-01-01-13.mp4,13,male,Disgust,6,1,1,1,True
